latitude|longitude|Date
9.01188|-79.60731|10-27
9.3719|-79.88844|10-27
9.36336|-79.88567|10-27
8.984210000000001|-79.59105|10-27
8.857|-79.51783|10-27
9.36651|-79.88635|10-27
8.885580000000001|-79.48324|10-27
8.84059|-79.45772|10-27
9.27685|-79.92264|10-27
8.81597|-79.47097|10-27
8.95656|-79.57433|10-27
9.37305|-79.88423|10-27
8.96067|-79.57647|10-27
9.47766|-79.83812|10-27
8.95386|-79.56717|10-27
9.446860000000001|-79.85219|10-27
8.86405|-79.48727|10-27
8.71471|-79.40703|10-27
8.74227|-79.4165|10-27
8.72872|-79.41023|10-27
9.58788|-79.86391|10-27
9.61239|-79.87968|10-27
8.73896|-79.41421|10-27
8.72639|-79.40619|10-27
9.5585|-79.875|10-27
9.59388|-79.84037000000001|10-27
9.61063|-79.85364|10-27
9.605830000000001|-79.84519|10-27
9.58106|-79.87532|10-27
9.60746|-79.85104|10-27
9.62457|-79.85812|10-27
9.594570000000001|-79.86202|10-27
8.71794|-79.40467|10-27
9.36206|-79.88673|10-28
8.96077|-79.56789|10-28
9.50295|-79.91841|10-28
9.51353|-79.85859|10-28
9.37199|-79.88857|10-28
9.36967|-79.8855|10-28
9.44194|-79.85084|10-28
9.35865|-79.88353|10-28
9.48772|-79.93676|10-28
8.86325|-79.46649|10-28
8.95767|-79.565|10-28
8.74276|-79.41191|10-28
9.53901|-79.86118|10-28
9.37543|-79.89076|10-28
8.95436|-79.5748|10-28
9.36994|-79.88742|10-28
9.46735|-79.81764|10-28
9.46537|-79.88613|10-28
8.95553|-79.56575|10-28
8.9596|-79.57587|10-28
9.36378|-79.8858|10-28
9.46505|-79.8685|10-28
9.35078|-79.91025|10-28
8.91998|-79.51953|10-28
9.367|-79.88413|10-28
9.47364|-79.83621|10-28
8.96316|-79.5698|10-28
9.45707|-79.82589|10-28
8.95663|-79.57433|10-28
8.7151|-79.40661|10-28
9.60702|-79.85997|10-28
8.73257|-79.41059|10-28
9.49293|-79.95923|10-28
8.71453|-79.40296|10-28
8.75182|-79.42214|10-28
9.60024|-79.86917|10-28
9.59221|-79.85122|10-28
8.739370000000001|-79.41292|10-28
8.75578|-79.41122|10-28
9.60133|-79.85523|10-28
8.71592|-79.40463|10-28
8.72762|-79.40653|10-28
8.8541|-79.45947|10-29
8.9899|-79.59561|10-29
8.98396|-79.59088|10-29
9.35703|-79.88281|10-29
9.4962|-79.83703|10-29
8.95414|-79.56684|10-29
9.44083|-79.87267|10-29
9.3523|-79.90789|10-29
9.29891|-79.91655|10-29
8.85758|-79.48192|10-29
9.54812|-79.91742|10-29
8.91972|-79.51897|10-29
9.37299|-79.88932|10-29
9.54406|-79.84197|10-29
9.35246|-79.91102|10-29
9.3715|-79.88666|10-29
9.37556|-79.89083|10-29
9.49273|-79.91826|10-29
8.97456|-79.58357|10-29
9.47018|-79.81871|10-29
8.87994|-79.48573|10-29
9.36703|-79.88415|10-29
8.96343|-79.56996|10-29
8.8763|-79.47682|10-29
8.86148|-79.47986|10-29
9.35852|-79.88349|10-29
9.48824|-79.81952|10-29
9.01461|-79.61788|10-29
8.95775|-79.56499|10-29
9.36976|-79.8854|10-29
9.47676|-79.83734|10-29
9.3609|-79.88463|10-29
9.27743|-79.92261|10-29
9.557970000000001|-79.88431|10-29
8.71331|-79.40687|10-29
9.59673|-79.85406|10-29
9.61475|-79.85147|10-29
8.75021|-79.40987|10-29
8.71817|-79.40638|10-29
9.57113|-79.87125|10-29
9.59265|-79.87759|10-29
9.55937|-79.86311|10-29
8.78111|-79.43374|10-29
9.6009|-79.86212|10-29
9.59722|-79.87443|10-29
9.624130000000001|-79.86489|10-29
8.73563|-79.40871|10-29
9.60669|-79.85003|10-29
9.50683|-79.94783|10-29
8.72645|-79.40898|10-29
8.74951|-79.40699|10-29
9.61403|-79.8637|10-29
8.72974|-79.40887|10-29
9.60055|-79.88968|10-29
8.85596|-79.48016|10-30
9.356|-79.88233|10-30
8.95563|-79.56541|10-30
9.00079|-79.5952|10-30
9.35247|-79.90769|10-30
8.91975|-79.51898|10-30
9.37136|-79.88669|10-30
8.93735|-79.56004|10-30
9.47833|-79.84067|10-30
8.88093|-79.49443|10-30
9.46505|-79.83314|10-30
9.61723|-79.86654|10-30
9.45938|-79.89338|10-30
9.37307|-79.88916|10-30
8.99648|-79.59161|10-30
8.9563|-79.57416|10-30
9.37544|-79.89089|10-30
9.53049|-79.92338|10-30
9.26323|-79.9112|10-30
9.30583|-79.91771|10-30
9.44033|-79.87383|10-30
9.3584|-79.88334|10-30
9.39093|-79.98451|10-30
9.01746|-79.6128|10-30
8.87357|-79.50187|10-30
9.45671|-79.8564|10-30
9.36687|-79.88426|10-30
9.43244|-79.88173|10-30
9.01402|-79.61698|10-30
8.865310000000001|-79.48247|10-30
9.44676|-79.88438|10-30
8.978|-79.58625|10-30
9.62242|-79.87076|10-30
9.35087|-79.90647|10-30
9.36123|-79.88469|10-30
9.37183|-79.89552|10-30
9.49588|-79.83782|10-30
9.3525|-79.91102|10-30
8.72919|-79.4111|10-30
8.74116|-79.41131|10-30
9.56306|-79.88792|10-30
8.71432|-79.40232|10-30
8.73351|-79.39728|10-30
9.60213|-79.87561|10-30
9.61404|-79.89005|10-30
8.72552|-79.41012|10-30
8.73771|-79.40638|10-30
9.62078|-79.83282|10-30
9.60883|-79.84466|10-30
9.61325|-79.75017|10-30
9.43135|-79.86844|10-30
9.61244|-79.88013|10-30
9.37133|-79.88668|10-31
9.36107|-79.88454|10-31
9.441|-79.86667|10-31
9.42114|-79.8836|10-31
9.46234|-79.83365|10-31
9.41213|-79.91852|10-31
9.46757|-79.91707|10-31
9.50114|-79.84979|10-31
9.35214|-79.9078|10-31
9.43202|-79.88218|10-31
9.36711|-79.88425|10-31
9.52226|-79.93551|10-31
8.84377|-79.47384|10-31
9.37927|-79.9263|10-31
9.42759|-79.92528|10-31
8.96036|-79.57631|10-31
8.95522|-79.5704|10-31
8.86659|-79.46881|10-31
9.36377|-79.88582|10-31
9.39075|-79.98472|10-31
8.96112|-79.56782|10-31
8.96283|-79.56926|10-31
9.35087|-79.90761|10-31
8.9539|-79.56721|10-31
9.3583|-79.88332|10-31
8.85543|-79.4798|10-31
8.98381|-79.59071|10-31
8.956620000000001|-79.57439|10-31
9.26633|-79.91168|10-31
9.37224|-79.88859|10-31
9.45891|-79.89394|10-31
9.54405|-79.87446|10-31
9.37217|-79.88533|10-31
9.35617|-79.88233|10-31
9.57973|-79.86588|10-31
8.73187|-79.40417|10-31
9.54683|-79.87883|10-31
9.59826|-79.86791|10-31
8.72514|-79.41086|10-31
8.769|-79.4227|10-31
9.59689|-79.86366|10-31
9.49261|-79.98735|10-31
9.5946|-79.85148|10-31
8.72132|-79.40502|10-31
9.50825|-79.9666|10-31
9.52355|-79.93799|11-01
9.36078|-79.88452|11-01
9.37528|-79.89091|11-01
9.37309|-79.88927|11-01
9.43181|-79.88015|11-01
9.3635|-79.88567|11-01
9.37217|-79.88533|11-01
9.37124|-79.88678|11-01
8.72532|-79.45944|11-01
9.36953|-79.88575|11-01
9.34119|-79.91898|11-01
9.35095|-79.9103|11-01
8.955400000000001|-79.56572|11-01
8.95781|-79.56496|11-01
9.48292|-79.84281|11-01
9.35626|-79.8824|11-01
9.35826|-79.88334|11-01
9.37688|-79.93356|11-01
9.005|-79.6002|11-01
8.96026|-79.57602|11-01
8.95384|-79.56719|11-01
9.483|-79.94633|11-01
9.4478|-79.88858|11-01
9.5756|-79.80308|11-01
8.8514|-79.47984|11-01
9.35248|-79.91063|11-01
8.90854|-79.53797|11-01
9.45219|-79.85655|11-01
8.98885|-79.59483|11-01
8.95693|-79.57456|11-01
9.35231|-79.90755|11-01
8.98401|-79.59077|11-01
9.62415|-79.88705|11-01
9.60828|-79.8651|11-01
8.75138|-79.41529|11-01
8.725999999999999|-79.40815|11-01
9.62398|-79.85328|11-01
9.60634|-79.84397|11-01
8.75725|-79.4181|11-01
9.57924|-79.87326|11-01
8.72519|-79.40732|11-01
9.50793|-79.89933|11-01
9.6053|-79.84366|11-01
9.58794|-79.88784|11-01
9.51702|-79.99665|11-01
8.72074|-79.40861|11-01
8.73128|-79.41052|11-01
8.73109|-79.40945|11-01
8.9045|-79.53479|11-02
8.96043|-79.57643|11-02
8.82387|-79.4425|11-02
8.95389|-79.56716|11-02
8.98132|-79.58881|11-02
8.96308|-79.56958|11-02
9.49867|-79.84037000000001|11-02
9.3525|-79.9105|11-02
8.8133|-79.45723|11-02
8.78217|-79.4205|11-02
8.95441|-79.57471|11-02
9.03255|-79.63615|11-02
9.48133|-79.945|11-02
8.95777|-79.56505|11-02
9.44957|-79.85642|11-02
9.36338|-79.88572|11-02
9.11366|-79.77684|11-02
9.37225|-79.88528|11-02
9.36062|-79.88429|11-02
9.38153|-79.8969|11-02
9.37532|-79.89089|11-02
9.37208|-79.88849|11-02
9.3583|-79.88328|11-02
9.44063|-79.87646|11-02
8.96076|-79.56765|11-02
8.85492|-79.47967|11-02
9.3693|-79.88658|11-02
9.35058|-79.90564|11-02
8.95754|-79.57482|11-02
9.47947|-79.841|11-02
9.41075|-79.89998|11-02
9.3521|-79.90815|11-02
9.3712|-79.88707|11-02
9.45428|-79.92682|11-02
9.47085|-79.90738|11-02
8.73104|-79.41134|11-02
8.75691|-79.4181|11-02
8.71405|-79.40298|11-02
9.62435|-79.8894|11-02
9.58887|-79.85039|11-02
9.60011|-79.86414|11-02
9.62547|-79.85316|11-02
9.5731|-79.86325|11-02
8.71402|-79.40386|11-02
9.48032|-79.88436|11-02
8.8665|-79.47783|11-03
8.87631|-79.49763|11-03
8.97801|-79.58627|11-03
8.96344|-79.57002|11-03
8.88415|-79.5179|11-03
8.95777|-79.56508|11-03
8.96026|-79.57626|11-03
8.95745|-79.57485|11-03
8.95986|-79.56695|11-03
9.0144|-79.61777|11-03
8.8017|-79.46926|11-03
9.26848|-79.92377|11-03
8.7499|-79.41443|11-03
9.42211|-79.91422|11-03
9.44827|-79.92752|11-03
9.37115|-79.88698|11-03
9.35095|-79.90752|11-03
9.36337|-79.88561|11-03
9.48719|-79.97032|11-03
9.492750000000001|-79.85467|11-03
8.74221|-79.41153|11-03
9.3731|-79.88911|11-03
9.36052|-79.88445|11-03
9.44325|-79.85146|11-03
9.43166|-79.87843|11-03
9.37228|-79.88522|11-03
9.37529|-79.8908|11-03
8.72162|-79.40713|11-03
9.33857|-79.91942|11-03
9.3531|-79.91363|11-03
9.45736|-79.85819|11-03
9.60117|-79.84967|11-03
9.51926|-80.00668|11-03
9.35305|-79.90989|11-03
9.4845|-79.944|11-03
9.45783|-79.83403|11-03
9.3696|-79.88556|11-03
9.57279|-79.88608|11-03
8.7347|-79.40639|11-03
8.72291|-79.40823|11-03
9.57444|-79.85274|11-03
9.60646|-79.86539|11-03
9.56866|-79.86068|11-03
9.3715|-79.88662|11-04
9.3754|-79.89089|11-04
8.95578|-79.56551|11-04
9.45735|-79.83371|11-04
9.36174|-79.88492|11-04
8.95416|-79.57466|11-04
9.35217|-79.908|11-04
9.51892|-79.82581|11-04
9.35313|-79.91365|11-04
9.4569|-79.85773|11-04
8.96033|-79.56717|11-04
9.46979|-79.94944|11-04
8.95655|-79.5743|11-04
8.89804|-79.50476|11-04
8.95932|-79.57584|11-04
9.49272|-79.85475|11-04
9.3637|-79.88583|11-04
9.37305|-79.88913|11-04
9.47332|-79.89472|11-04
9.35965|-79.88384|11-04
8.95464|-79.5663|11-04
9.28354|-79.91431|11-04
8.9624|-79.56922|11-04
9.35089|-79.9063|11-04
8.95892|-79.5659|11-04
9.59743|-79.87387|11-04
9.45667|-79.87359000000001|11-04
9.35309|-79.90993|11-04
9.59139|-79.86072|11-04
8.74797|-79.41012|11-04
9.565|-79.86767|11-04
8.723980000000001|-79.40707|11-04
9.60315|-79.87667|11-04
8.74873|-79.4081|11-04
9.600670000000001|-79.85183|11-04
8.7229|-79.41057|11-04
8.72279|-79.40517|11-04
9.53982|-79.87261|11-04
9.50976|-79.89858|11-04
9.50303|-79.85563|11-04
9.62257|-79.85915|11-04
9.45088|-79.91907|11-04
8.72371|-79.40228|11-04
8.71703|-79.40125|11-04
8.96338|-79.56994|11-05
8.98783|-79.5941|11-05
8.86571|-79.46628|11-05
8.791830000000001|-79.464|11-05
8.95464|-79.56631|11-05
8.95944|-79.57563|11-05
8.95569|-79.56554|11-05
8.77017|-79.41815|11-05
8.87667|-79.48391|11-05
8.97686|-79.58522|11-05
8.85833|-79.47908|11-05
8.877|-79.47459|11-05
9.35636|-79.88253|11-05
8.75095|-79.41881|11-05
9.35097|-79.90739|11-05
9.34|-79.91874|11-05
8.74727|-79.41631|11-05
9.50367|-79.86377|11-05
9.37503|-79.91925|11-05
9.43527|-79.8796|11-05
9.37245|-79.88497|11-05
9.45683|-79.87573|11-05
9.37464|-79.89023|11-05
9.38155|-79.92659|11-05
9.36693|-79.88412|11-05
9.36084|-79.8846|11-05
9.35188|-79.90807|11-05
9.35229|-79.91097|11-05
9.4579|-79.85827|11-05
9.480080000000001|-79.81236|11-05
9.49998|-79.83143|11-05
9.475530000000001|-79.83294|11-05
9.61245|-79.89616|11-05
8.75177|-79.41915|11-05
8.73628|-79.41003|11-05
9.56709|-79.88001|11-05
8.71632|-79.40208|11-05
9.5363|-80.01441|11-05
8.7137|-79.40365|11-05
8.72174|-79.39898|11-05
8.7283|-79.40839|11-05
9.50496|-79.99722|11-05
9.59537|-79.86487|11-05
8.74524|-79.41019|11-05
8.72664|-79.4105|11-05
9.54195|-79.8361|11-06
9.18647|-79.88085|11-06
9.35662|-79.88259|11-06
9.36685|-79.88432|11-06
9.35231|-79.91099|11-06
9.47795|-79.81261|11-06
8.87429|-79.4854|11-06
9.35847|-79.88354|11-06
9.02706|-79.62758|11-06
9.36468|-79.88637|11-06
8.94572|-79.5676|11-06
9.35102|-79.90777|11-06
9.1055|-79.69|11-06
8.93029|-79.55406|11-06
9.3521|-79.90781|11-06
8.96067|-79.56753|11-06
8.86496|-79.46707|11-06
8.97725|-79.58547|11-06
8.85763|-79.47992|11-06
8.90288|-79.47886|11-06
8.95766|-79.56504|11-06
8.95706|-79.57472|11-06
8.99799|-79.5934|11-06
8.95946|-79.57561|11-06
8.8032|-79.43087|11-06
9.47324|-79.83322|11-06
9.45555|-79.8763|11-06
8.98332|-79.59035|11-06
8.88486|-79.50427|11-06
8.97491|-79.57803|11-06
9.60563|-79.86168|11-06
9.61012|-79.85971|11-06
8.74255|-79.41248|11-06
9.60199|-79.85487|11-06
9.62526|-79.84858|11-06
9.60828|-79.86136|11-06
8.72234|-79.39072|11-06
8.76381|-79.42102|11-06
8.75641|-79.41833|11-06
8.74211|-79.40927|11-06
9.60938|-79.84966|11-06
9.53111|-79.8857|11-06
8.76991|-79.42705|11-06
9.4806|-79.89002|11-06
9.50352|-80.00943|11-06
9.538450000000001|-79.88238|11-06
8.78419|-79.42964|11-06
8.96264|-79.56951|11-07
8.88534|-79.50427|11-07
8.977920000000001|-79.58607|11-07
8.87423|-79.48515|11-07
8.95731|-79.57457|11-07
9.43477|-79.89605|11-07
9.49753|-79.85677|11-07
9.4187|-79.90394|11-07
9.35235|-79.91089|11-07
9.37298|-79.88927|11-07
9.44484|-79.94228|11-07
8.85344|-79.46628|11-07
9.37136|-79.88673|11-07
8.93434|-79.55804|11-07
8.95952|-79.5757|11-07
9.27743|-79.92211|11-07
9.36352|-79.88573|11-07
8.74593|-79.45847|11-07
9.37473|-79.89033|11-07
8.87224|-79.47169|11-07
9.35669|-79.88261|11-07
9.35205|-79.90789|11-07
9.01463|-79.6175|11-07
8.80206|-79.57933|11-07
9.43584|-79.87973|11-07
8.88185|-79.49318|11-07
8.73488|-79.40592|11-07
